시도,폐기물 종류,,,2019발생량,총계,,,,공공처리,,,,자가처리,,,,위탁처리,,,
전남,혼합배출,가연성,폐고무류,6542.9,389.7,3057.7,3095.5,0,351.7,3057.7,3095.5,0,0,0,0,0,38,0,0,0
전남,혼합배출,가연성,폐섬유류,13533.8,806.2,5047.8,7679.8,0,785.2,5047.8,7679.8,0,0,0,0,0,21,0,0,0
전남,혼합배출,가연성,음식물류 폐기물,21936.3,1243.7,8306.7,12385.9,0,1033.7,8306.7,12385.9,0,0,0,0,0,210,0,0,0
전남,혼합배출,가연성,폐목재류,10743.7,697.7,3445.8,6600.2,0,622.7,2858.8,6600.2,0,0,0,0,0,75,587,0,0
전남,혼합배출,가연성,기타,96171.4,6150.5,27413.6,62607.3,0,5360.5,27413.6,62607.3,0,0,0,0,0,790,0,0,0
전남,혼합배출,불연성,소계,33494.3,2762.2,5596.9,25135.2,0,2390.2,5596.9,24405.2,0,0,0,0,0,372,0,730,0
전남,혼합배출,불연성,폐금속류,7417,1020.5,1285.8,5110.7,0,880.5,1285.8,5090.7,0,0,0,0,0,140,0,20,0
전남,혼합배출,불연성,폐유리류,10952.4,928.4,2133.3,7890.7,0,848.4,2133.3,7740.7,0,0,0,0,0,80,0,150,0
전남,혼합배출,불연성,폐토사류,1777.5,146.7,466.7,1164.1,0,116.7,466.7,1164.1,0,0,0,0,0,30,0,0,0
전남,혼합배출,불연성,폐타일 및 도자기류,890.5,119.7,119.5,651.3,0,97.7,119.5,491.3,0,0,0,0,0,22,0,160,0
전남,혼합배출,불연성,연탄재,1982.5,186.7,279.2,1516.6,0,186.7,279.2,1366.6,0,0,0,0,0,0,0,150,0
전남,혼합배출,불연성,기타,10474.4,360.2,1312.4,8801.8,0,260.2,1312.4,8551.8,0,0,0,0,0,100,0,250,0
전남,혼합배출,건설폐재류,,170,73,3,94,0,73,3,94,0,0,0,0,0,0,0,0,0
전남,혼합배출,기타(배출불명등),,1538.3,184.3,3,1351,0,184.3,3,1351,0,0,0,0,0,0,0,0,0
전남,재활용 가능자원 분리배출,소계,,71549.6,64829.6,3057.4,3662.6,0,48231.4,3057.4,3662.6,0,0,0,0,0,16598.2,0,0,0
전남,재활용 가능자원 분리배출,폐지류,종이팩,1084.8,1084.8,0,0,0,1012.3,0,0,0,0,0,0,0,72.5,0,0,0
전남,재활용 가능자원 분리배출,폐지류,기타,10219,10219,0,0,0,4415.5,0,0,0,0,0,0,0,5803.5,0,0,0
전남,재활용 가능자원 분리배출,고철류,,2604.7,2604.7,0,0,0,1062.4,0,0,0,0,0,0,0,1542.3,0,0,0
전남,재활용 가능자원 분리배출,금속캔,,2010.2,2010.2,0,0,0,970.1,0,0,0,0,0,0,0,1040.1,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,비닐류,1688.3,1688.3,0,0,0,637.1,0,0,0,0,0,0,0,1051.2,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,발포수지류,558.5,558.5,0,0,0,483,0,0,0,0,0,0,0,75.5,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,PET병,3779.2,3779.2,0,0,0,2040.8,0,0,0,0,0,0,0,1738.4,0,0,0
전남,재활용 가능자원 분리배출,폐합성수지류,기타,2143,2143,0,0,0,1567.7,0,0,0,0,0,0,0,575.3,0,0,0
전남,재활용 가능자원 분리배출,폐고무류,,100,100,0,0,0,71.5,0,0,0,0,0,0,0,28.5,0,0,0
전남,재활용 가능자원 분리배출,폐유리병류,,4195.2,4195.2,0,0,0,3376,0,0,0,0,0,0,0,819.2,0,0,0
전남,재활용 가능자원 분리배출,폐의류,,455.4,455.4,0,0,0,355.4,0,0,0,0,0,0,0,100,0,0,0
전남,재활용 가능자원 분리배출,폐섬유류,,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
전남,재활용 가능자원 분리배출,폐형광등,,477.2,477.2,0,0,0,408.3,0,0,0,0,0,0,0,68.9,0,0,0
전남,재활용 가능자원 분리배출,폐전지류,,195.4,195.4,0,0,0,165,0,0,0,0,0,0,0,30.4,0,0,0
전남,재활용 가능자원 분리배출,영농폐기물,농약용기류,423.8,423.8,0,0,0,321.5,0,0,0,0,0,0,0,102.3,0,0,0
전남,재활용 가능자원 분리배출,영농폐기물,폐비닐,26022.6,26022.6,0,0,0,23063.4,0,0,0,0,0,0,0,2959.2,0,0,0
전남,재활용 가능자원 분리배출,폐식용유,,17,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
전남,재활용 가능자원 분리배출,폐전기전자제품,,2676.7,2676.7,0,0,0,2439.1,0,0,0,0,0,0,0,237.6,0,0,0
전남,재활용 가능자원 분리배출,폐가구류,,109,109,0,0,0,91,0,0,0,0,0,0,0,18,0,0,0
전남,재활용 가능자원 분리배출,기타,,1388.1,1388.1,0,0,0,1085.8,0,0,0,0,0,0,0,302.3,0,0,0
전남,재활용 가능자원 분리배출,재활용 잔재물,,11385.5,4665.5,3057.4,3662.6,0,4665.5,3057.4,3662.6,0,0,0,0,0,0,0,0,0
전남,음식물류 폐기물 분리배출,,,191159.1,153324.4,12813.6,20422.1,4599,105852.1,12813.6,20422.1,0,121.1,0,0,0,47351.2,0,0,4599
경북,합계,,,865067.8,331602.7,391161.2,138521.1,3782.8,120788.7,339428.4,138457.2,3782.8,4498.3,35,30,0,206315.7,51697.8,33.9,0
경북,혼합배출,소계,,516228.4,19981.1,360733.3,131731.2,3782.8,7213.8,313393.2,131731.2,3782.8,0,0,0,0,12767.3,47340.1,0,0
경북,혼합배출,가연성,소계,450071,19221.7,349048.8,78376,3424.5,6733.5,302430.4,78376,3424.5,0,0,0,0,12488.2,46618.4,0,0
경북,혼합배출,가연성,폐지류,102652.8,392.8,83789.6,17546.8,923.6,258.7,76054.5,17546.8,923.6,0,0,0,0,134.1,7735.1,0,0
경북,혼합배출,가연성,폐합성수지류,107503.8,460.7,90728.7,15438.3,876.1,298.1,69817.4,15438.3,876.1,0,0,0,0,162.6,20911.3,0,0
경북,혼합배출,가연성,폐고무류,5882.2,7.4,4415.4,1422,37.4,7.4,3854.9,1422,37.4,0,0,0,0,0,560.5,0,0
경북,혼합배출,가연성,폐섬유류,12787.3,0,9309.4,3380.8,97.1,0,8367.3,3380.8,97.1,0,0,0,0,0,942.1,0,0
경북,혼합배출,가연성,음식물류 폐기물,24499.4,2201,16806.2,4750.1,742.1,0,14463.8,4750.1,742.1,0,0,0,0,2201,2342.4,0,0
경북,혼합배출,가연성,폐목재류,25142.7,13752.5,8784.3,2485.1,120.8,5923.5,7349.6,2485.1,120.8,0,0,0,0,7829,1434.7,0,0
경북,혼합배출,가연성,기타,171602.8,2407.3,135215.2,33352.9,627.4,245.8,122522.9,33352.9,627.4,0,0,0,0,2161.5,12692.3,0,0
경북,혼합배출,불연성,소계,52548.4,693.4,11495.5,40001.2,358.3,480.3,10773.8,40001.2,358.3,0,0,0,0,213.1,721.7,0,0
경북,혼합배출,불연성,폐금속류,7160.1,208,3201.2,3653.5,97.4,142.7,3028.5,3653.5,97.4,0,0,0,0,65.3,172.7,0,0
경북,혼합배출,불연성,폐유리류,11650.9,404.9,5177.1,5817.4,251.5,257.1,4883.7,5817.4,251.5,0,0,0,0,147.8,293.4,0,0
경북,혼합배출,불연성,폐토사류,6850.6,0,544.5,6305.1,1,0,466.6,6305.1,1,0,0,0,0,0,77.9,0,0
경북,혼합배출,불연성,폐타일 및 도자기류,1201.8,0,252.5,948.6,0.7,0,227.2,948.6,0.7,0,0,0,0,0,25.3,0,0
경북,혼합배출,불연성,연탄재,1774.3,0,753.6,1017.3,3.4,0,726.2,1017.3,3.4,0,0,0,0,0,27.4,0,0
경북,혼합배출,불연성,기타,23910.7,80.5,1566.6,22259.3,4.3,80.5,1441.6,22259.3,4.3,0,0,0,0,0,125,0,0
경북,혼합배출,건설폐재류,,6249.4,0,189,6060.4,0,0,189,6060.4,0,0,0,0,0,0,0,0,0
경북,혼합배출,기타(배출불명등),,7359.6,66,0,7293.6,0,0,0,7293.6,0,0,0,0,0,66,0,0,0
경북,재활용 가능자원 분리배출,소계,,108292.1,96248.4,9536.4,2507.3,0,24769.9,8384.7,2443.4,0,0,35,30,0,71478.5,1116.7,33.9,0
경북,재활용 가능자원 분리배출,폐지류,종이팩,5909,5909,0,0,0,136,0,0,0,0,0,0,0,5773,0,0,0
경북,재활용 가능자원 분리배출,폐지류,기타,14592.1,14592.1,0,0,0,2276.5,0,0,0,0,0,0,0,12315.6,0,0,0
경북,재활용 가능자원 분리배출,고철류,,3195.2,3195.2,0,0,0,1053.4,0,0,0,0,0,0,0,2141.8,0,0,0
경북,재활용 가능자원 분리배출,금속캔,,1793.8,1793.8,0,0,0,973.9,0,0,0,0,0,0,0,819.9,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,비닐류,3388.6,3388.6,0,0,0,2798.5,0,0,0,0,0,0,0,590.1,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,발포수지류,661.6,661.6,0,0,0,519.2,0,0,0,0,0,0,0,142.4,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,PET병,5716.1,5716.1,0,0,0,3508.2,0,0,0,0,0,0,0,2207.9,0,0,0
경북,재활용 가능자원 분리배출,폐합성수지류,기타,3066.1,3066.1,0,0,0,2130.3,0,0,0,0,0,0,0,935.8,0,0,0
경북,재활용 가능자원 분리배출,폐고무류,,4912.8,4912.8,0,0,0,27,0,0,0,0,0,0,0,4885.8,0,0,0
경북,재활용 가능자원 분리배출,폐유리병류,,9010.4,9010.4,0,0,0,5085,0,0,0,0,0,0,0,3925.4,0,0,0
경북,재활용 가능자원 분리배출,폐의류,,691.3,691.3,0,0,0,17.4,0,0,0,0,0,0,0,673.9,0,0,0
경북,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경북,재활용 가능자원 분리배출,폐형광등,,421,421,0,0,0,138.7,0,0,0,0,0,0,0,282.3,0,0,0
경북,재활용 가능자원 분리배출,폐전지류,,203,203,0,0,0,76.4,0,0,0,0,0,0,0,126.6,0,0,0
경북,재활용 가능자원 분리배출,영농폐기물,농약용기류,1046.4,1046.4,0,0,0,94.5,0,0,0,0,0,0,0,951.9,0,0,0
경북,재활용 가능자원 분리배출,영농폐기물,폐비닐,20847.1,20847.1,0,0,0,3254.1,0,0,0,0,0,0,0,17593,0,0,0
경북,재활용 가능자원 분리배출,폐식용유,,1946.6,1946.6,0,0,0,0,0,0,0,0,0,0,0,1946.6,0,0,0
경북,재활용 가능자원 분리배출,폐전기전자제품,,3940.5,3940.5,0,0,0,949,0,0,0,0,0,0,0,2991.5,0,0,0
경북,재활용 가능자원 분리배출,폐가구류,,10742.6,10742.6,0,0,0,0,0,0,0,0,0,0,0,10742.6,0,0,0
경북,재활용 가능자원 분리배출,기타,,2536,2536,0,0,0,533.2,0,0,0,0,0,0,0,2002.8,0,0,0
경북,재활용 가능자원 분리배출,재활용 잔재물,,13671.9,1628.2,9536.4,2507.3,0,1198.6,8384.7,2443.4,0,0,35,30,0,429.6,1116.7,33.9,0
경북,음식물류 폐기물 분리배출,,,240547.3,215373.2,20891.5,4282.6,0,88805,17650.5,4282.6,0,4498.3,0,0,0,122069.9,3241,0,0
경남,합계,,,1296761.1,681721.7,409442.2,205597.2,0,364529.7,409311.2,202345.2,0,3494.3,0,0,0,313697.7,131,3252,0
경남,혼합배출,소계,,600570.7,31104.7,375078.7,194387.3,0,8381.1,374947.7,194387.3,0,0,0,0,0,22723.6,131,0,0
경남,혼합배출,가연성,소계,460583.7,26327.7,341724,92532,0,7488.1,341593,92532,0,0,0,0,0,18839.6,131,0,0
경남,혼합배출,가연성,폐지류,144284.7,8351.3,109334.7,26598.7,0,3819.1,109334.7,26598.7,0,0,0,0,0,4532.2,0,0,0
경남,혼합배출,가연성,폐합성수지류,111431.2,8096.2,78246.9,25088.1,0,1419.7,78115.9,25088.1,0,0,0,0,0,6676.5,131,0,0
경남,혼합배출,가연성,폐고무류,15024.5,40.9,13538.3,1445.3,0,40.9,13538.3,1445.3,0,0,0,0,0,0,0,0,0
경남,혼합배출,가연성,폐섬유류,34166.1,1674.7,26054.8,6436.6,0,158.2,26054.8,6436.6,0,0,0,0,0,1516.5,0,0,0
경남,혼합배출,가연성,음식물류 폐기물,49718.9,2210.6,41536.2,5972.1,0,230.4,41536.2,5972.1,0,0,0,0,0,1980.2,0,0,0
경남,혼합배출,가연성,폐목재류,55842.3,4248.1,46973.8,4620.4,0,113.9,46973.8,4620.4,0,0,0,0,0,4134.2,0,0,0
경남,혼합배출,가연성,기타,50116,1705.9,26039.3,22370.8,0,1705.9,26039.3,22370.8,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,소계,108342.2,1728,24995.4,81618.8,0,893,24995.4,81618.8,0,0,0,0,0,835,0,0,0
경남,혼합배출,불연성,폐금속류,18329.2,610,11052.5,6666.7,0,198.9,11052.5,6666.7,0,0,0,0,0,411.1,0,0,0
경남,혼합배출,불연성,폐유리류,24991.3,981.2,11316.9,12693.2,0,557.3,11316.9,12693.2,0,0,0,0,0,423.9,0,0,0
경남,혼합배출,불연성,폐토사류,12037.4,40.9,489.4,11507.1,0,40.9,489.4,11507.1,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,폐타일 및 도자기류,8451.4,13.3,159,8279.1,0,13.3,159,8279.1,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,연탄재,1151.5,14.4,91,1046.1,0,14.4,91,1046.1,0,0,0,0,0,0,0,0,0
경남,혼합배출,불연성,기타,43381.4,68.2,1886.6,41426.6,0,68.2,1886.6,41426.6,0,0,0,0,0,0,0,0,0
경남,혼합배출,건설폐재류,,16382.3,0,124.3,16258,0,0,124.3,16258,0,0,0,0,0,0,0,0,0
경남,혼합배출,기타(배출불명등),,15262.5,3049,8235,3978.5,0,0,8235,3978.5,0,0,0,0,0,3049,0,0,0
경남,재활용 가능자원 분리배출,소계,,326367.4,304694.4,15138.1,6534.9,0,84895.8,15138.1,3282.9,0,0,0,0,0,219798.6,0,3252,0
경남,재활용 가능자원 분리배출,폐지류,종이팩,56692.5,56692.5,0,0,0,689.3,0,0,0,0,0,0,0,56003.2,0,0,0
경남,재활용 가능자원 분리배출,폐지류,기타,45474.2,45474.2,0,0,0,5957.4,0,0,0,0,0,0,0,39516.8,0,0,0
경남,재활용 가능자원 분리배출,고철류,,42159.7,42159.7,0,0,0,1611.8,0,0,0,0,0,0,0,40547.9,0,0,0
경남,재활용 가능자원 분리배출,금속캔,,12215.1,12215.1,0,0,0,2516.9,0,0,0,0,0,0,0,9698.2,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,비닐류,11778.6,11778.6,0,0,0,9136.5,0,0,0,0,0,0,0,2642.1,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,발포수지류,5456.2,5456.2,0,0,0,1082,0,0,0,0,0,0,0,4374.2,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,PET병,20557.9,20557.9,0,0,0,7927.8,0,0,0,0,0,0,0,12630.1,0,0,0
경남,재활용 가능자원 분리배출,폐합성수지류,기타,7608.8,7608.8,0,0,0,4835.1,0,0,0,0,0,0,0,2773.7,0,0,0
경남,재활용 가능자원 분리배출,폐고무류,,7382.6,7382.6,0,0,0,9.6,0,0,0,0,0,0,0,7373,0,0,0
경남,재활용 가능자원 분리배출,폐유리병류,,22114.4,22114.4,0,0,0,11665.4,0,0,0,0,0,0,0,10449,0,0,0
경남,재활용 가능자원 분리배출,폐의류,,2619.4,2619.4,0,0,0,60.3,0,0,0,0,0,0,0,2559.1,0,0,0
경남,재활용 가능자원 분리배출,폐섬유류,,19.5,19.5,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0
경남,재활용 가능자원 분리배출,폐형광등,,6210.3,6210.3,0,0,0,374.2,0,0,0,0,0,0,0,5836.1,0,0,0
경남,재활용 가능자원 분리배출,폐전지류,,8873.2,8873.2,0,0,0,162,0,0,0,0,0,0,0,8711.2,0,0,0
경남,재활용 가능자원 분리배출,영농폐기물,농약용기류,307.9,307.9,0,0,0,172.9,0,0,0,0,0,0,0,135,0,0,0
경남,재활용 가능자원 분리배출,영농폐기물,폐비닐,18810.1,18810.1,0,0,0,12872.7,0,0,0,0,0,0,0,5937.4,0,0,0
경남,재활용 가능자원 분리배출,폐식용유,,257.6,257.6,0,0,0,0,0,0,0,0,0,0,0,257.6,0,0,0
경남,재활용 가능자원 분리배출,폐전기전자제품,,6249,6249,0,0,0,5856.5,0,0,0,0,0,0,0,392.5,0,0,0
경남,재활용 가능자원 분리배출,폐가구류,,14557.9,14557.9,0,0,0,14375.4,0,0,0,0,0,0,0,182.5,0,0,0
경남,재활용 가능자원 분리배출,기타,,9284.7,9284.7,0,0,0,4514.2,0,0,0,0,0,0,0,4770.5,0,0,0
경남,재활용 가능자원 분리배출,재활용 잔재물,,27737.8,6064.8,15138.1,6534.9,0,1075.8,15138.1,3282.9,0,0,0,0,0,4989,0,3252,0
경남,음식물류 폐기물 분리배출,,,369823,345922.6,19225.4,4675,0,271252.8,19225.4,4675,0,3494.3,0,0,0,71175.5,0,0,0
제주,합계,,,350088.6,233375,95052.4,21661.2,0,85742.9,90708.9,21588.2,0,1752.5,0,0,0,145879.6,4343.5,73,0
제주,혼합배출,소계,,111953.6,4818,89540.9,17594.7,0,0,89540.9,17594.7,0,0,0,0,0,4818,0,0,0
제주,혼합배출,가연성,소계,102197.9,4818,89540.9,7839,0,0,89540.9,7839,0,0,0,0,0,4818,0,0,0
제주,혼합배출,가연성,폐지류,24160.8,1058.5,20750.1,2352.2,0,0,20750.1,2352.2,0,0,0,0,0,1058.5,0,0,0
제주,혼합배출,가연성,폐합성수지류,21446.2,949,18330,2167.2,0,0,18330,2167.2,0,0,0,0,0,949,0,0,0
제주,혼합배출,가연성,폐고무류,1060.9,73,903.9,84,0,0,903.9,84,0,0,0,0,0,73,0,0,0
제주,혼합배출,가연성,폐섬유류,4930.8,219,4375.9,335.9,0,0,4375.9,335.9,0,0,0,0,0,219,0,0,0
제주,혼합배출,가연성,음식물류 폐기물,6863,328.5,6087.1,447.4,0,0,6087.1,447.4,0,0,0,0,0,328.5,0,0,0
제주,혼합배출,가연성,폐목재류,2827,146,2506.6,174.4,0,0,2506.6,174.4,0,0,0,0,0,146,0,0,0
제주,혼합배출,가연성,기타,40909.2,2044,36587.3,2277.9,0,0,36587.3,2277.9,0,0,0,0,0,2044,0,0,0
제주,혼합배출,불연성,소계,9755.7,0,0,9755.7,0,0,0,9755.7,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐금속류,2135.9,0,0,2135.9,0,0,0,2135.9,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐유리류,3132.8,0,0,3132.8,0,0,0,3132.8,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐토사류,741.5,0,0,741.5,0,0,0,741.5,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,폐타일 및 도자기류,173.3,0,0,173.3,0,0,0,173.3,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,연탄재,252.4,0,0,252.4,0,0,0,252.4,0,0,0,0,0,0,0,0,0
제주,혼합배출,불연성,기타,3319.8,0,0,3319.8,0,0,0,3319.8,0,0,0,0,0,0,0,0,0
제주,혼합배출,건설폐재류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,혼합배출,기타(배출불명등),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,소계,,156974.7,147834.7,5073.5,4066.5,0,8233.1,730,3993.5,0,0,0,0,0,139601.6,4343.5,73,0
제주,재활용 가능자원 분리배출,폐지류,종이팩,792,792,0,0,0,36.5,0,0,0,0,0,0,0,755.5,0,0,0
제주,재활용 가능자원 분리배출,폐지류,기타,62999.5,62999.5,0,0,0,985.5,0,0,0,0,0,0,0,62014,0,0,0
제주,재활용 가능자원 분리배출,고철류,,35523,35523,0,0,0,584,0,0,0,0,0,0,0,34939,0,0,0
제주,재활용 가능자원 분리배출,금속캔,,6844.5,6844.5,0,0,0,839.5,0,0,0,0,0,0,0,6005,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,비닐류,2625,2625,0,0,0,1387,0,0,0,0,0,0,0,1238,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,발포수지류,334.1,334.1,0,0,0,203.1,0,0,0,0,0,0,0,131,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,PET병,5344,5344,0,0,0,1971,0,0,0,0,0,0,0,3373,0,0,0
제주,재활용 가능자원 분리배출,폐합성수지류,기타,4312.5,4312.5,0,0,0,1934.5,0,0,0,0,0,0,0,2378,0,0,0
제주,재활용 가능자원 분리배출,폐고무류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐유리병류,,8353.5,8353.5,0,0,0,292,0,0,0,0,0,0,0,8061.5,0,0,0
제주,재활용 가능자원 분리배출,폐의류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐형광등,,162,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0
제주,재활용 가능자원 분리배출,폐전지류,,46.4,46.4,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0
제주,재활용 가능자원 분리배출,영농폐기물,농약용기류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,영농폐기물,폐비닐,1726,1726,0,0,0,0,0,0,0,0,0,0,0,1726,0,0,0
제주,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,폐전기전자제품,,2644,2644,0,0,0,0,0,0,0,0,0,0,0,2644,0,0,0
제주,재활용 가능자원 분리배출,폐가구류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제주,재활용 가능자원 분리배출,기타,,16128.2,16128.2,0,0,0,0,0,0,0,0,0,0,0,16128.2,0,0,0
제주,재활용 가능자원 분리배출,재활용 잔재물,,9140,0,5073.5,4066.5,0,0,730,3993.5,0,0,0,0,0,0,4343.5,73,0
제주,음식물류 폐기물 분리배출,,,81160.3,80722.3,438,0,0,77509.8,438,0,0,1752.5,0,0,0,1460,0,0,0
