구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
경기,시흥시,처리방법,재활용,168.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,15.9,4.1,1.3,0.6,2.5,0.7,0.5,0,0,0,0.1,1.8,0,0,9.6,0,0.1,131.7
경기,군포시,발생량,발생량,180,102.1,96.8,6.4,16.1,9.7,2,36.4,26.2,5.3,2.7,1.1,0,1.5,0,11.5,2.8,1.6,0.5,0,2,0.1,0,0,0,0,0.1,0.2,0.6,0,0,0,3.6,66.4
경기,군포시,처리방법,매립,0.3,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,군포시,처리방법,소각,101.7,101.7,96.8,6.4,16.1,9.7,2,36.4,26.2,4.9,2.7,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,군포시,처리방법,재활용,78,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,11.5,2.8,1.6,0.5,0,2,0.1,0,0,0,0,0.1,0.2,0.6,0,0,0,3.6,66.4
경기,의왕시,발생량,발생량,93.4,36.1,33,2.4,11,3,1.9,6.1,8.6,3.1,0.8,0.4,0.2,1.7,0,14.1,3.8,3,0.1,2.5,1.4,0.8,0,0,0,0,0,0.2,0.3,0,0,0,2,43.2
경기,의왕시,처리방법,매립,8.9,8.9,8.1,0.6,2.6,0.8,0.5,1.5,2.1,0.8,0.3,0.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,의왕시,처리방법,소각,27.2,27.2,24.9,1.8,8.4,2.2,1.4,4.6,6.5,2.3,0.5,0.3,0.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,의왕시,처리방법,재활용,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,3.8,3,0.1,2.5,1.4,0.8,0,0,0,0,0,0.2,0.3,0,0,0,2,43.2
경기,하남시,발생량,발생량,130.8,68.9,55.7,2.1,25.1,2.2,5.6,17.2,3.5,13.2,5.4,1.5,2.6,3.7,0,9.8,0.5,0.9,0.5,0,1.4,0.2,0.5,0,0,0,0.1,0,0,0,2.7,0,3,52.1
경기,하남시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,하남시,처리방법,소각,68.9,68.9,55.7,2.1,25.1,2.2,5.6,17.2,3.5,13.2,5.4,1.5,2.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,하남시,처리방법,재활용,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0.5,0.9,0.5,0,1.4,0.2,0.5,0,0,0,0.1,0,0,0,2.7,0,3,52.1
경기,용인시,발생량,발생량,902,362.7,326.6,47.5,110,25.9,39.7,79.2,24.3,36.1,7,8,14.1,7,0,323.7,87.2,68.8,21.9,10,35.1,14.8,2.3,8.5,0,0,8.5,18.3,13,0,35.3,0,0,215.6
경기,용인시,처리방법,매립,23.6,23.6,0,0,0,0,0,0,0,23.6,6.4,6.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,용인시,처리방법,소각,347.9,339.1,326.6,47.5,110,25.9,39.7,79.2,24.3,12.5,0.6,1.8,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
경기,용인시,처리방법,재활용,530.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.7,87.2,68.8,21.9,10,35.1,14.8,2.3,8.5,0,0,8.5,18.3,13,0,35.3,0,0,206.8
경기,파주시,발생량,발생량,376.4,175.4,123.6,12.3,32.6,9.9,19.1,42.8,6.9,42.7,2.3,2.7,16.1,21.6,9.1,127.1,61.7,13.2,5.2,8.7,24.7,0,0,0.1,0,0,0.1,2.7,0,1.9,0,0,8.8,73.9
경기,파주시,처리방법,매립,21.6,21.6,0,0,0,0,0,0,0,21.6,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,파주시,처리방법,소각,153.8,153.8,123.6,12.3,32.6,9.9,19.1,42.8,6.9,21.1,2.3,2.7,16.1,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,파주시,처리방법,재활용,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1,61.7,13.2,5.2,8.7,24.7,0,0,0.1,0,0,0.1,2.7,0,1.9,0,0,8.8,73.9
경기,이천시,발생량,발생량,150,67,56.9,6.5,24.2,1.7,5.2,14.7,4.6,10.1,3.9,2.4,0,3.8,0,16.9,0.4,3.3,0.9,0.1,2.5,0.3,0.3,0,0,0,0.2,0,0,8.9,0,0,0,66.1
경기,이천시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,이천시,처리방법,소각,67,67,56.9,6.5,24.2,1.7,5.2,14.7,4.6,10.1,3.9,2.4,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,이천시,처리방법,재활용,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0.4,3.3,0.9,0.1,2.5,0.3,0.3,0,0,0,0.2,0,0,8.9,0,0,0,66.1
경기,안성시,발생량,발생량,108.7,59,52.3,6.2,17.2,3.7,3.8,12.1,9.3,6.7,1.5,0.6,1.5,3.1,0,12,1.4,2.7,0.6,2.8,2.2,0.4,0.2,0,0,0,1.1,0.4,0,0,0,0,0.2,37.7
경기,안성시,처리방법,매립,21.3,21.3,17,1,3.2,0.7,1,3.8,7.3,4.3,1.5,0.6,1.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안성시,처리방법,소각,37.7,37.7,35.3,5.2,14,3,2.8,8.3,2,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,안성시,처리방법,재활용,49.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4,2.7,0.6,2.8,2.2,0.4,0.2,0,0,0,1.1,0.4,0,0,0,0,0.2,37.7
경기,김포시,발생량,발생량,197.2,112.7,104.4,13.3,43.5,2,5.6,27.2,12.8,8.3,3.3,2.7,0.5,1.8,0,13.7,1.8,2.9,0.7,0.3,1.6,0,0.6,0,0,0,0.3,0.2,0.1,2.4,0,0,2.8,70.8
경기,김포시,처리방법,매립,44.8,44.8,41.5,5.3,17.3,0.8,2.2,10.8,5.1,3.3,1.3,1.1,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,김포시,처리방법,소각,67.9,67.9,62.9,8,26.2,1.2,3.4,16.4,7.7,5,2,1.6,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,김포시,처리방법,재활용,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,1.8,2.9,0.7,0.3,1.6,0,0.6,0,0,0,0.3,0.2,0.1,2.4,0,0,2.8,70.8
경기,화성시,발생량,발생량,372.6,235,229.2,9.1,0,21.7,0,0,198.4,5.8,0,0,0,5.8,0,7.6,0.2,2,1.3,1.8,0.7,0,0,0,0,0,0.5,1.1,0,0,0,0,0,130
경기,화성시,처리방법,매립,181.7,181.7,175.9,9.1,0,0,0,0,166.8,5.8,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,화성시,처리방법,소각,53.3,53.3,53.3,0,0,21.7,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,화성시,처리방법,재활용,137.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0.2,2,1.3,1.8,0.7,0,0,0,0,0,0.5,1.1,0,0,0,0,0,130
경기,광주시,발생량,발생량,254.1,75.9,75.9,0,30.3,15.1,7.6,7.6,15.3,0,0,0,0,0,0,93.8,12.9,14.4,9.8,20.1,10,3.5,0,0,0,0,16,4.1,0,3,0,0,0,84.4
경기,광주시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,광주시,처리방법,소각,75.9,75.9,75.9,0,30.3,15.1,7.6,7.6,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,광주시,처리방법,재활용,178.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8,12.9,14.4,9.8,20.1,10,3.5,0,0,0,0,16,4.1,0,3,0,0,0,84.4
경기,양주시,발생량,발생량,123.6,67.3,53.3,8,15.9,3.1,0,18.5,7.8,14,0,14,0,0,0,6.3,1,1.8,0.5,1.8,0.6,0,0.1,0.1,0,0,0,0.1,0,0.3,0,0,0,50
경기,양주시,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,양주시,처리방법,소각,67.3,67.3,53.3,8,15.9,3.1,0,18.5,7.8,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,양주시,처리방법,재활용,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1,1.8,0.5,1.8,0.6,0,0.1,0.1,0,0,0,0.1,0,0.3,0,0,0,50
경기,포천시,발생량,발생량,186.8,81.4,66.5,0,0,0.6,0.3,0.1,65.5,14.9,0.3,0,3.6,11,0,75.3,28,11.6,3.5,4.3,8.5,0.1,0,0,0,0,0,8.8,1.5,2,0,0,7,30.1
경기,포천시,처리방법,매립,14.9,14.9,0,0,0,0,0,0,0,14.9,0.3,0,3.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,포천시,처리방법,소각,69.7,66.5,66.5,0,0,0.6,0.3,0.1,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
경기,포천시,처리방법,재활용,102.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3,28,11.6,3.5,4.3,8.5,0.1,0,0,0,0,0,8.8,1.5,2,0,0,7,26.9
경기,여주시,발생량,발생량,107,67.8,49.4,0,7.3,1.5,0.7,11.4,28.5,18.4,1.5,0.4,7.3,9.2,0,4.1,0.3,1.3,0.4,0.9,1.1,0,0,0,0,0,0,0.1,0,0,0,0,0,35.1
경기,여주시,처리방법,매립,18.4,18.4,0,0,0,0,0,0,0,18.4,1.5,0.4,7.3,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,여주시,처리방법,소각,22,22,22,0,7.3,1.5,0.7,11.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,여주시,처리방법,재활용,66.6,27.4,27.4,0,0,0,0,0,27.4,0,0,0,0,0,0,4.1,0.3,1.3,0.4,0.9,1.1,0,0,0,0,0,0,0.1,0,0,0,0,0,35.1
경기,연천군,발생량,발생량,52.9,42.8,27.1,0,8.5,3.7,1.3,4.3,9.3,15.7,0,0,9.8,5.9,0,3.1,0.5,1,0.2,0.1,0.6,0,0,0,0,0,0,0.7,0,0,0,0,0,7
경기,연천군,처리방법,매립,18.4,18.4,3.9,0,0.2,0.5,0.1,0.2,2.9,14.5,0,0,9.8,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,연천군,처리방법,소각,24.4,24.4,23.2,0,8.3,3.2,1.2,4.1,6.4,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,연천군,처리방법,재활용,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.5,1,0.2,0.1,0.6,0,0,0,0,0,0,0.7,0,0,0,0,0,7
경기,가평군,발생량,발생량,71.6,40.3,34.1,0.1,4.3,2.9,7.5,16.8,2.5,5.2,1.3,2,0.9,1,1,8.8,1.7,1.5,0.9,1.4,0.8,0.2,0.2,0.1,0,0,0.2,1.3,0.4,0.1,0,0,0,22.5
경기,가평군,처리방법,매립,23.7,8.8,4.6,0.1,0.5,0.7,1.7,1.3,0.3,3.2,0.3,1,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9
경기,가평군,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,가평군,처리방법,재활용,47.9,31.5,29.5,0,3.8,2.2,5.8,15.5,2.2,2,1,1,0,0,0,8.8,1.7,1.5,0.9,1.4,0.8,0.2,0.2,0.1,0,0,0.2,1.3,0.4,0.1,0,0,0,7.6
경기,양평군,발생량,발생량,59.2,36.2,29.8,0,0,0,0,0,29.8,6.4,0,0,2.1,4.3,0,6.5,0.8,2.7,0.5,0,1.5,0.1,0.4,0,0,0,0.1,0.4,0,0,0,0,0,16.5
경기,양평군,처리방법,매립,6.4,6.4,0,0,0,0,0,0,0,6.4,0,0,2.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,양평군,처리방법,소각,29.8,29.8,29.8,0,0,0,0,0,29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기,양평군,처리방법,재활용,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.8,2.7,0.5,0,1.5,0.1,0.4,0,0,0,0.1,0.4,0,0,0,0,0,16.5
강원,춘천시,발생량,발생량,362.1,130.5,93.8,8.5,44.1,1.2,1.9,23.6,14.5,36.7,4.2,2.8,1.6,28.1,0,165.1,78.8,17.9,41.9,2.2,5.7,0.3,0,0,0,0,0,13.8,0.2,0.8,0,0,3.5,66.5
강원,춘천시,처리방법,매립,23.9,23.9,0,0,0,0,0,0,0,23.9,3.3,0.4,0.5,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,춘천시,처리방법,소각,96.2,96.2,87.7,8.5,42.4,1.2,1.9,20.8,12.9,8.5,0.9,1.6,0.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,춘천시,처리방법,재활용,242,10.4,6.1,0,1.7,0,0,2.8,1.6,4.3,0,0.8,0.6,2.9,0,165.1,78.8,17.9,41.9,2.2,5.7,0.3,0,0,0,0,0,13.8,0.2,0.8,0,0,3.5,66.5
강원,원주시,발생량,발생량,233.4,110,97.7,0.9,5,0.9,0.8,3.5,86.6,12.3,5.2,4.3,0.9,1.9,0,48.6,1.6,2,0.6,6.8,6,0.2,6.5,0.1,0,0,0.1,0.6,0.2,5.7,17.5,0.1,0.6,74.8
강원,원주시,처리방법,매립,29.2,29.2,16.9,0.9,5,0.9,0.8,3.5,5.8,12.3,5.2,4.3,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,원주시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,원주시,처리방법,재활용,204.2,80.8,80.8,0,0,0,0,0,80.8,0,0,0,0,0,0,48.6,1.6,2,0.6,6.8,6,0.2,6.5,0.1,0,0,0.1,0.6,0.2,5.7,17.5,0.1,0.6,74.8
강원,강릉시,발생량,발생량,315.3,95.6,83.5,0.2,20.8,0.4,1.7,18.4,42,12.1,2.4,5,1.5,3.2,0,161.2,43.4,3.6,0.8,1.2,4.8,0.4,1,0,13.3,13.9,0,65.7,2.9,4.5,5.7,0,0,58.5
강원,강릉시,처리방법,매립,85,85,72.9,0.2,18.2,0.3,1.5,16.1,36.6,12.1,2.4,5,1.5,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,강릉시,처리방법,소각,10.6,10.6,10.6,0,2.6,0.1,0.2,2.3,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,강릉시,처리방법,재활용,219.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2,43.4,3.6,0.8,1.2,4.8,0.4,1,0,13.3,13.9,0,65.7,2.9,4.5,5.7,0,0,58.5
강원,동해시,발생량,발생량,129.6,86.1,75.2,3,29.9,3,1.5,5,32.8,9.4,1.4,1.7,3.6,2.7,1.5,16.2,9.9,1.8,0.4,0.1,0.8,0.1,0,0.1,0,0,0.1,1.8,0.4,0.4,0.1,0.1,0.1,27.3
강원,동해시,처리방법,매립,86.1,86.1,75.2,3,29.9,3,1.5,5,32.8,9.4,1.4,1.7,3.6,2.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,동해시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,동해시,처리방법,재활용,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,9.9,1.8,0.4,0.1,0.8,0.1,0,0.1,0,0,0.1,1.8,0.4,0.4,0.1,0.1,0.1,27.3
강원,태백시,발생량,발생량,35.7,16.4,9.9,0.5,1.3,0.4,0.3,4.5,2.9,3.7,0,0,0,3.7,2.8,5.2,1.2,0.6,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0.7,0,1.9,14.1
강원,태백시,처리방법,매립,3.7,3.7,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,태백시,처리방법,소각,12.7,12.7,9.9,0.5,1.3,0.4,0.3,4.5,2.9,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,태백시,처리방법,재활용,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.2,0.6,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0.2,0.7,0,1.9,14.1
강원,속초시,발생량,발생량,156.2,106.4,68.2,0,0,0,0,0,68.2,38.2,0,0,0,38.2,0,2.2,0.2,0.6,0.1,0.1,1.1,0,0,0,0,0,0,0.1,0,0,0,0,0,47.6
강원,속초시,처리방법,매립,45.1,38.2,0,0,0,0,0,0,0,38.2,0,0,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
강원,속초시,처리방법,소각,68.7,68.2,68.2,0,0,0,0,0,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
강원,속초시,처리방법,재활용,42.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.2,0.6,0.1,0.1,1.1,0,0,0,0,0,0,0.1,0,0,0,0,0,40.2
강원,삼척시,발생량,발생량,133.7,96.2,54,0,6.5,11.6,5.4,7.8,22.7,42.2,0.2,0.2,10.3,31.5,0,21.7,5.7,1.9,2.3,1.7,1,0,0.2,0,0,0,0.1,3,0.5,0.7,0.2,0,4.4,15.8
강원,삼척시,처리방법,매립,58.7,58.7,33,0,4,7.1,3.2,4.8,13.9,25.7,0.1,0.1,6.3,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,삼척시,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,삼척시,처리방법,재활용,75,37.5,21,0,2.5,4.5,2.2,3,8.8,16.5,0.1,0.1,4,12.3,0,21.7,5.7,1.9,2.3,1.7,1,0,0.2,0,0,0,0.1,3,0.5,0.7,0.2,0,4.4,15.8
강원,홍천군,발생량,발생량,57.9,38.6,36.3,0,21.3,1.5,2,10.1,1.4,2.3,0.1,0.1,0.1,2,0,5.6,1.1,1.4,0.4,0.6,0.3,0.1,0,0,0,0,0,0.3,1.2,0,0,0,0.2,13.7
강원,홍천군,처리방법,매립,2.3,2.3,0,0,0,0,0,0,0,2.3,0.1,0.1,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,홍천군,처리방법,소각,46.1,36.3,36.3,0,21.3,1.5,2,10.1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8
강원,홍천군,처리방법,재활용,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,1.1,1.4,0.4,0.6,0.3,0.1,0,0,0,0,0,0.3,1.2,0,0,0,0.2,3.9
강원,횡성군,발생량,발생량,56.1,39.1,18.1,1.9,5.1,0.6,0.8,3.8,5.9,21,1.7,0.4,0.4,18.5,0,2.6,0.9,0.6,0.2,0,0.7,0,0,0,0,0,0,0.2,0,0,0,0,0,14.4
강원,횡성군,처리방법,매립,21.1,21,0,0,0,0,0,0,0,21,1.7,0.4,0.4,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
강원,횡성군,처리방법,소각,17.8,17.8,17.8,1.9,5,0.6,0.8,3.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,횡성군,처리방법,재활용,17.2,0.3,0.3,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,2.6,0.9,0.6,0.2,0,0.7,0,0,0,0,0,0,0.2,0,0,0,0,0,14.3
강원,영월군,발생량,발생량,31.6,16.4,15.2,2.5,6.2,0.4,0.1,3.9,2.1,1.2,0.6,0.4,0,0.2,0,7.8,0.3,1.1,0.1,0.1,0.4,0,0,0,0,0,0,0.1,0,4.7,0.5,0,0.5,7.4
강원,영월군,처리방법,매립,3.3,2.9,2.7,0.4,1.1,0.1,0,0.7,0.4,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
강원,영월군,처리방법,소각,13.5,13.5,12.5,2.1,5.1,0.3,0.1,3.2,1.7,1,0.5,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,영월군,처리방법,재활용,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0.3,1.1,0.1,0.1,0.4,0,0,0,0,0,0,0.1,0,4.7,0.5,0,0.5,7
강원,평창군,발생량,발생량,44.9,6,6,0,0.4,0.2,0,0.2,5.2,0,0,0,0,0,0,19.2,1.9,0.7,0.1,0,0.9,0,0,0.1,0,0,0.3,0.2,0,15,0,0,0,19.7
강원,평창군,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,평창군,처리방법,소각,6,6,6,0,0.4,0.2,0,0.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,평창군,처리방법,재활용,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,1.9,0.7,0.1,0,0.9,0,0,0.1,0,0,0.3,0.2,0,15,0,0,0,19.7
강원,정선군,발생량,발생량,28.2,21.5,10.9,2.6,0.6,2.2,1,0.2,4.3,10.6,1.7,0,3.2,5.7,0,2.6,0.5,0.7,0.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
강원,정선군,처리방법,매립,17.2,17.1,6.5,2.2,0,1.1,0.6,0,2.6,10.6,1.7,0,3.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
강원,정선군,처리방법,소각,4.4,4.4,4.4,0.4,0.6,1.1,0.4,0.2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,정선군,처리방법,재활용,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.5,0.7,0.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
강원,철원군,발생량,발생량,54.1,34.1,16.7,0.1,4.8,1.4,3.1,3.8,3.5,17.4,4.4,5.7,3.7,3.6,0,9.1,3.7,1,0.5,0.7,0.6,0.1,0.1,0,0,0,0.1,1.1,0,0,1,0,0.2,10.9
강원,철원군,처리방법,매립,31.8,21.9,4.5,0.1,0.6,0.1,0.3,1.2,2.2,17.4,4.4,5.7,3.7,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
강원,철원군,처리방법,소각,12.2,12.2,12.2,0,4.2,1.3,2.8,2.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,철원군,처리방법,재활용,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3.7,1,0.5,0.7,0.6,0.1,0.1,0,0,0,0.1,1.1,0,0,1,0,0.2,1
강원,화천군,발생량,발생량,49.3,35.2,30,2,5.5,4.1,4.3,3.6,10.5,5.2,0.7,0.6,1.4,2.5,0,11.5,2.1,2,2,0,1.3,0,0,0,0,0,0.1,1.5,0,1.3,0.2,0,1,2.6
강원,화천군,처리방법,매립,23.8,21.8,16.6,2,2,1.3,3,2.1,6.2,5.2,0.7,0.6,1.4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
강원,화천군,처리방법,소각,13.4,13.4,13.4,0,3.5,2.8,1.3,1.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,화천군,처리방법,재활용,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,2.1,2,2,0,1.3,0,0,0,0,0,0.1,1.5,0,1.3,0.2,0,1,0.6
강원,양구군,발생량,발생량,36,18,16,4,5,2,2,2,1,2,0,0,0,2,0,9,2,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,9
강원,양구군,처리방법,매립,4,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
강원,양구군,처리방법,소각,11,10,10,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강원,양구군,처리방법,재활용,21,6,6,3,0,0,0,2,1,0,0,0,0,0,0,9,2,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,6
강원,인제군,발생량,발생량,65.1,49.2,49.2,3.7,14.1,2.9,2.5,9.4,16.6,0,0,0,0,0,0,11.2,3.1,2.2,0.6,0.7,3.4,0,0,0,0,0,0,0,0,0,0,0,1.2,4.7
강원,인제군,처리방법,매립,16.1,16.1,16.1,0.2,1.4,2.4,1.9,7.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강원,인제군,처리방법,소각,33.1,33.1,33.1,3.5,12.7,0.5,0.6,1.6,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
